id,url_id,user_id,event_type,timestamp,details
216,216,248,created,2025-06-02 11:22:07,"{""short_code"":""k52ynG"",""original_url"":""https://example.com/jade/valley/216""}"
217,217,272,created,2025-08-18 02:01:01,"{""short_code"":""WfkFtN"",""original_url"":""https://example.com/cobalt/field/217""}"
218,218,319,created,2026-02-16 22:58:44,"{""short_code"":""S0yOS0"",""original_url"":""https://opswise.net/harbor/yard/218""}"
219,219,162,created,2026-01-28 14:03:35,"{""short_code"":""elhSAi"",""original_url"":""https://relay.cloud/forest/window/219""}"
220,220,258,created,2025-09-20 11:49:10,"{""short_code"":""dFRY9K"",""original_url"":""https://hackstack.io/harbor/lagoon/220""}"
221,221,286,created,2025-09-10 20:37:11,"{""short_code"":""b1bUcI"",""original_url"":""https://hackstack.io/silver/meadow/221""}"
222,222,347,created,2025-05-15 05:40:57,"{""short_code"":""NrapC4"",""original_url"":""https://hackstack.io/quiet/kernel/222""}"
223,223,238,created,2025-08-15 19:26:27,"{""short_code"":""WA0Zml"",""original_url"":""https://opswise.net/clear/beacon/223""}"
224,224,338,created,2025-06-12 06:41:11,"{""short_code"":""OwcJv4"",""original_url"":""https://example.com/dawn/window/224""}"
225,225,9,created,2025-04-08 00:37:54,"{""short_code"":""uDcVfE"",""original_url"":""https://acme.dev/harbor/yard/225""}"
226,226,94,created,2025-03-14 01:26:30,"{""short_code"":""lnS513"",""original_url"":""https://example.com/rapid/engine/226""}"
227,227,3,created,2025-02-07 11:13:19,"{""short_code"":""jxFb8Q"",""original_url"":""https://example.com/jade/yard/227""}"
228,228,88,created,2025-09-19 18:24:56,"{""short_code"":""FKBO6K"",""original_url"":""https://hackstack.io/lively/journey/228""}"
229,229,97,created,2025-07-22 18:27:41,"{""short_code"":""w0cGg0"",""original_url"":""https://hackstack.io/forest/kernel/229""}"
230,230,188,created,2025-02-27 01:32:57,"{""short_code"":""4JDeQO"",""original_url"":""https://seeded.app/gold/field/230""}"
231,231,16,created,2025-09-27 13:30:02,"{""short_code"":""SUrNxv"",""original_url"":""https://opswise.net/dawn/engine/231""}"
232,232,330,created,2025-05-22 13:35:54,"{""short_code"":""29x5eB"",""original_url"":""https://hackstack.io/brisk/harvest/232""}"
233,233,3,created,2025-07-21 18:43:16,"{""short_code"":""Brj4qc"",""original_url"":""https://hackstack.io/cobalt/quartz/233""}"
234,234,114,created,2025-02-03 16:27:33,"{""short_code"":""GeZFiK"",""original_url"":""https://example.com/ember/canyon/234""}"
235,235,296,created,2025-09-23 23:52:31,"{""short_code"":""zBql9Y"",""original_url"":""https://relay.cloud/navy/pioneer/235""}"
236,236,141,created,2026-01-18 16:15:36,"{""short_code"":""gOQU0I"",""original_url"":""https://acme.dev/proud/beacon/236""}"
237,237,396,created,2025-09-29 00:52:48,"{""short_code"":""aQiWE6"",""original_url"":""https://hackstack.io/lively/beacon/237""}"
238,238,94,created,2025-03-18 04:33:52,"{""short_code"":""JkDYTn"",""original_url"":""https://acme.dev/gold/trail/238""}"
239,239,291,created,2025-09-08 07:07:14,"{""short_code"":""cnBwdu"",""original_url"":""https://seeded.app/ivory/beacon/239""}"
240,240,219,created,2025-05-31 23:13:36,"{""short_code"":""ysItT2"",""original_url"":""https://opswise.net/navy/quartz/240""}"
241,241,156,created,2025-02-03 12:22:17,"{""short_code"":""XWXHz2"",""original_url"":""https://opswise.net/forest/signal/241""}"
242,242,109,created,2025-10-05 16:55:35,"{""short_code"":""gdko9e"",""original_url"":""https://hackstack.io/ember/lagoon/242""}"
243,243,152,created,2025-12-03 21:49:19,"{""short_code"":""BsEMs1"",""original_url"":""https://example.com/dawn/island/243""}"
244,244,109,created,2026-01-24 16:30:12,"{""short_code"":""Baw0gE"",""original_url"":""https://opswise.net/opal/pioneer/244""}"
245,245,288,created,2026-01-12 17:10:33,"{""short_code"":""sbVTpE"",""original_url"":""https://seeded.app/young/garden/245""}"
246,246,20,created,2025-06-27 05:26:43,"{""short_code"":""KkyRC7"",""original_url"":""https://hackstack.io/jade/valley/246""}"
247,247,234,created,2025-12-14 05:17:19,"{""short_code"":""WWHqoO"",""original_url"":""https://acme.dev/cobalt/uplink/247""}"
248,248,245,created,2025-12-27 14:57:19,"{""short_code"":""fZ0ECL"",""original_url"":""https://opswise.net/gold/network/248""}"
249,249,120,created,2025-11-04 12:07:27,"{""short_code"":""8yG5ee"",""original_url"":""https://acme.dev/mellow/canyon/249""}"
250,250,352,created,2025-05-09 04:18:30,"{""short_code"":""TZl15C"",""original_url"":""https://relay.cloud/ember/quartz/250""}"
251,251,265,created,2025-07-03 11:43:06,"{""short_code"":""u91PCd"",""original_url"":""https://acme.dev/warm/window/251""}"
252,252,267,created,2025-05-07 12:58:03,"{""short_code"":""XH67cu"",""original_url"":""https://acme.dev/cobalt/delta/252""}"
253,253,20,created,2025-11-17 22:35:39,"{""short_code"":""iEawn6"",""original_url"":""https://opswise.net/quiet/yard/253""}"
254,254,69,created,2025-09-24 14:02:07,"{""short_code"":""h3c9rE"",""original_url"":""https://relay.cloud/clear/river/254""}"
255,255,240,created,2025-12-04 08:07:57,"{""short_code"":""hHoPEZ"",""original_url"":""https://example.com/forest/signal/255""}"
256,256,306,created,2025-01-13 01:59:58,"{""short_code"":""5RD24C"",""original_url"":""https://relay.cloud/cobalt/anchor/256""}"
257,257,244,created,2025-06-28 14:46:20,"{""short_code"":""nmdcfG"",""original_url"":""https://relay.cloud/brisk/signal/257""}"
258,258,332,created,2025-11-03 20:57:38,"{""short_code"":""fHoFJM"",""original_url"":""https://hackstack.io/young/engine/258""}"
259,259,116,created,2026-01-11 14:08:55,"{""short_code"":""19igIY"",""original_url"":""https://seeded.app/silver/journey/259""}"
260,260,252,created,2025-03-28 07:42:28,"{""short_code"":""AGWEAw"",""original_url"":""https://seeded.app/navy/network/260""}"
261,261,228,created,2025-01-18 09:52:35,"{""short_code"":""09pZBo"",""original_url"":""https://example.com/mellow/delta/261""}"
262,262,302,created,2025-09-24 21:38:29,"{""short_code"":""ApZFNo"",""original_url"":""https://acme.dev/young/window/262""}"
263,263,50,created,2025-12-16 22:49:35,"{""short_code"":""QbCz9G"",""original_url"":""https://seeded.app/ember/kernel/263""}"
264,264,118,created,2025-07-24 04:26:22,"{""short_code"":""Kjhl6S"",""original_url"":""https://acme.dev/urban/journey/264""}"
265,265,384,created,2025-08-20 19:32:47,"{""short_code"":""GWDbDj"",""original_url"":""https://seeded.app/brisk/orbit/265""}"
266,266,360,created,2025-03-02 01:37:39,"{""short_code"":""ksPW1F"",""original_url"":""https://acme.dev/clear/journey/266""}"
267,267,27,created,2025-02-12 12:08:05,"{""short_code"":""p5QACq"",""original_url"":""https://relay.cloud/dawn/engine/267""}"
268,268,46,created,2025-01-12 17:05:31,"{""short_code"":""vqiED7"",""original_url"":""https://relay.cloud/ivory/uplink/268""}"
269,269,141,created,2026-02-14 08:44:18,"{""short_code"":""FaBopV"",""original_url"":""https://hackstack.io/gold/anchor/269""}"
270,270,249,created,2025-03-18 20:23:23,"{""short_code"":""q9YbHQ"",""original_url"":""https://seeded.app/forest/quartz/270""}"
271,271,241,created,2025-02-03 01:31:17,"{""short_code"":""xjejgL"",""original_url"":""https://acme.dev/ivory/pioneer/271""}"
272,272,48,created,2025-05-03 12:24:10,"{""short_code"":""3uPKQZ"",""original_url"":""https://seeded.app/gold/yard/272""}"
273,273,48,created,2026-02-16 11:53:31,"{""short_code"":""YncoWt"",""original_url"":""https://example.com/urban/lagoon/273""}"
274,274,354,created,2025-11-02 02:55:29,"{""short_code"":""nbiNzF"",""original_url"":""https://relay.cloud/harbor/meadow/274""}"
275,275,375,created,2026-02-15 15:25:57,"{""short_code"":""DPzYBF"",""original_url"":""https://acme.dev/opal/trail/275""}"
276,276,47,created,2025-09-13 04:17:58,"{""short_code"":""kR4ek9"",""original_url"":""https://hackstack.io/lively/quartz/276""}"
277,277,389,created,2025-11-07 15:53:42,"{""short_code"":""NrBQaU"",""original_url"":""https://relay.cloud/mellow/anchor/277""}"
278,278,126,created,2025-09-18 13:27:19,"{""short_code"":""S0qwPZ"",""original_url"":""https://acme.dev/warm/yard/278""}"
279,279,83,created,2026-02-09 08:27:36,"{""short_code"":""j16HTR"",""original_url"":""https://example.com/rapid/network/279""}"
280,280,198,created,2025-11-14 12:29:33,"{""short_code"":""tgIYk3"",""original_url"":""https://hackstack.io/amber/river/280""}"
281,281,221,created,2025-08-19 22:12:10,"{""short_code"":""kfgw11"",""original_url"":""https://hackstack.io/warm/network/281""}"
282,282,339,created,2025-07-31 14:51:19,"{""short_code"":""mIrcor"",""original_url"":""https://seeded.app/keen/anchor/282""}"
283,283,356,created,2025-08-13 16:20:48,"{""short_code"":""Bc4F4e"",""original_url"":""https://hackstack.io/mellow/delta/283""}"
284,284,392,created,2025-11-17 14:50:30,"{""short_code"":""jqhD0G"",""original_url"":""https://acme.dev/young/beacon/284""}"
285,285,322,created,2025-07-30 13:33:38,"{""short_code"":""T61NhF"",""original_url"":""https://hackstack.io/opal/pioneer/285""}"
286,286,119,created,2025-11-18 23:24:59,"{""short_code"":""JNjlmn"",""original_url"":""https://opswise.net/warm/quartz/286""}"
287,287,90,created,2025-07-25 12:56:44,"{""short_code"":""gUYT0d"",""original_url"":""https://acme.dev/ivory/canyon/287""}"
288,288,158,created,2025-07-26 12:05:57,"{""short_code"":""0ywFNI"",""original_url"":""https://relay.cloud/lively/field/288""}"
289,289,184,created,2025-03-31 17:01:52,"{""short_code"":""ZCsJEm"",""original_url"":""https://example.com/brisk/anchor/289""}"
290,290,132,created,2025-05-25 14:02:53,"{""short_code"":""ZpOAMz"",""original_url"":""https://hackstack.io/young/meadow/290""}"
291,291,143,created,2025-05-01 00:00:36,"{""short_code"":""SqszKi"",""original_url"":""https://opswise.net/young/quartz/291""}"
292,292,132,created,2025-10-31 07:41:04,"{""short_code"":""jTfbYY"",""original_url"":""https://opswise.net/gold/network/292""}"
293,293,114,created,2025-04-12 02:51:24,"{""short_code"":""MfIjp7"",""original_url"":""https://seeded.app/tidy/canyon/293""}"
294,294,122,created,2025-03-04 16:21:22,"{""short_code"":""DiUu1a"",""original_url"":""https://example.com/harbor/harvest/294""}"
295,295,357,created,2025-11-06 18:46:27,"{""short_code"":""EC28sX"",""original_url"":""https://acme.dev/warm/signal/295""}"
296,296,109,created,2025-10-07 17:05:44,"{""short_code"":""8ddTYD"",""original_url"":""https://relay.cloud/gold/pioneer/296""}"
297,297,308,created,2025-07-12 13:07:45,"{""short_code"":""HNE90y"",""original_url"":""https://relay.cloud/young/uplink/297""}"
298,298,382,created,2025-01-29 21:23:06,"{""short_code"":""ImsSId"",""original_url"":""https://acme.dev/ivory/island/298""}"
299,299,330,created,2025-05-23 14:42:22,"{""short_code"":""tnGolE"",""original_url"":""https://relay.cloud/warm/signal/299""}"
300,300,296,created,2025-05-23 06:23:21,"{""short_code"":""C2GZ15"",""original_url"":""https://example.com/quiet/pioneer/300""}"
301,301,46,created,2025-03-17 12:46:04,"{""short_code"":""GusRtV"",""original_url"":""https://seeded.app/proud/meadow/301""}"
302,302,156,created,2025-10-08 17:38:33,"{""short_code"":""mbrkkU"",""original_url"":""https://seeded.app/clear/beacon/302""}"
303,303,161,created,2025-10-29 14:39:00,"{""short_code"":""amRFr4"",""original_url"":""https://seeded.app/proud/network/303""}"
304,304,351,created,2025-04-29 09:35:14,"{""short_code"":""By2fGL"",""original_url"":""https://seeded.app/calm/yard/304""}"
305,305,386,created,2025-05-01 11:02:31,"{""short_code"":""CmSbMV"",""original_url"":""https://seeded.app/amber/quartz/305""}"
306,306,88,created,2026-01-24 11:40:31,"{""short_code"":""LDlKxS"",""original_url"":""https://hackstack.io/vivid/signal/306""}"
307,307,337,created,2025-05-09 18:50:32,"{""short_code"":""vzQ9kO"",""original_url"":""https://opswise.net/tidy/island/307""}"
308,308,55,created,2026-01-16 21:17:35,"{""short_code"":""idD8K4"",""original_url"":""https://seeded.app/jade/network/308""}"
309,309,379,created,2025-05-09 18:29:35,"{""short_code"":""F2BphG"",""original_url"":""https://seeded.app/opal/meadow/309""}"
310,310,327,created,2025-08-11 16:00:55,"{""short_code"":""ZjC41h"",""original_url"":""https://example.com/opal/canyon/310""}"
311,311,234,created,2025-07-04 14:40:11,"{""short_code"":""m0lsfT"",""original_url"":""https://seeded.app/mellow/signal/311""}"
312,312,27,created,2025-03-21 11:29:07,"{""short_code"":""V8mhy9"",""original_url"":""https://example.com/cobalt/pioneer/312""}"
313,313,32,created,2025-11-30 07:22:05,"{""short_code"":""0LLjZz"",""original_url"":""https://hackstack.io/harbor/garden/313""}"
314,314,281,created,2025-12-21 00:48:14,"{""short_code"":""XBiVRc"",""original_url"":""https://seeded.app/keen/canyon/314""}"
315,315,342,created,2025-08-19 02:57:06,"{""short_code"":""5SydAh"",""original_url"":""https://opswise.net/brisk/quartz/315""}"
316,316,30,created,2026-02-06 04:38:49,"{""short_code"":""7hrxJf"",""original_url"":""https://relay.cloud/cobalt/network/316""}"
317,317,71,created,2025-11-04 11:50:20,"{""short_code"":""KpQMN8"",""original_url"":""https://example.com/cobalt/signal/317""}"
318,318,58,created,2025-09-30 18:02:27,"{""short_code"":""LPeZVK"",""original_url"":""https://acme.dev/quiet/network/318""}"
319,319,162,created,2025-11-02 09:33:08,"{""short_code"":""24uyBl"",""original_url"":""https://opswise.net/keen/yard/319""}"
320,320,95,created,2026-02-01 11:55:33,"{""short_code"":""SmNfpF"",""original_url"":""https://acme.dev/mellow/uplink/320""}"
321,321,371,created,2025-07-18 05:25:53,"{""short_code"":""ZPjoJj"",""original_url"":""https://acme.dev/dawn/garden/321""}"
322,322,277,created,2025-04-23 17:44:46,"{""short_code"":""jJrpvn"",""original_url"":""https://seeded.app/lively/window/322""}"
323,323,281,created,2026-01-25 09:25:33,"{""short_code"":""WmYLDm"",""original_url"":""https://opswise.net/urban/island/323""}"
324,324,216,created,2025-08-01 02:03:21,"{""short_code"":""rwbYhJ"",""original_url"":""https://acme.dev/opal/network/324""}"
325,325,274,created,2026-01-13 02:52:16,"{""short_code"":""14QNrV"",""original_url"":""https://seeded.app/brisk/network/325""}"
326,326,393,created,2025-02-02 15:48:57,"{""short_code"":""S6FzJC"",""original_url"":""https://opswise.net/ember/delta/326""}"
327,327,204,created,2025-07-30 17:42:58,"{""short_code"":""OpXeU4"",""original_url"":""https://seeded.app/harbor/yard/327""}"
328,328,233,created,2025-06-17 04:35:24,"{""short_code"":""yq9bl0"",""original_url"":""https://example.com/calm/orbit/328""}"
329,329,392,created,2025-11-25 13:14:22,"{""short_code"":""q7EUzw"",""original_url"":""https://relay.cloud/jade/anchor/329""}"
330,330,177,created,2025-04-16 05:52:18,"{""short_code"":""lUCUab"",""original_url"":""https://opswise.net/calm/island/330""}"
331,331,188,created,2025-04-05 16:39:34,"{""short_code"":""8bv6yM"",""original_url"":""https://seeded.app/harbor/field/331""}"
332,332,150,created,2025-07-14 19:54:34,"{""short_code"":""oebuF8"",""original_url"":""https://relay.cloud/young/orbit/332""}"
333,333,14,created,2025-11-18 19:36:35,"{""short_code"":""JGY3CJ"",""original_url"":""https://opswise.net/opal/canyon/333""}"
334,334,278,created,2025-01-11 22:11:35,"{""short_code"":""sUMqlV"",""original_url"":""https://relay.cloud/gold/trail/334""}"
335,335,205,created,2026-02-14 17:07:42,"{""short_code"":""YVhrLK"",""original_url"":""https://example.com/opal/river/335""}"
336,336,118,created,2025-08-03 10:00:17,"{""short_code"":""op2cIv"",""original_url"":""https://example.com/lively/journey/336""}"
337,337,14,created,2025-05-30 05:19:01,"{""short_code"":""y2cj5N"",""original_url"":""https://acme.dev/warm/journey/337""}"
338,338,200,created,2025-08-27 09:55:30,"{""short_code"":""i2g1RG"",""original_url"":""https://seeded.app/tidy/orbit/338""}"
339,339,240,created,2026-01-04 23:18:48,"{""short_code"":""gppJjn"",""original_url"":""https://acme.dev/ember/uplink/339""}"
340,340,292,created,2025-01-01 09:10:49,"{""short_code"":""nSR1Lo"",""original_url"":""https://seeded.app/mellow/island/340""}"
341,341,118,created,2025-11-11 05:19:53,"{""short_code"":""XDYAE4"",""original_url"":""https://relay.cloud/urban/pioneer/341""}"
342,342,116,created,2025-07-08 01:29:18,"{""short_code"":""OhWSSL"",""original_url"":""https://acme.dev/tidy/meadow/342""}"
343,343,171,created,2025-05-11 15:45:17,"{""short_code"":""yX1OWK"",""original_url"":""https://hackstack.io/tidy/network/343""}"
344,344,17,created,2025-02-02 17:42:16,"{""short_code"":""D6gaum"",""original_url"":""https://relay.cloud/keen/garden/344""}"
345,345,84,created,2025-07-07 21:45:58,"{""short_code"":""DHgYFU"",""original_url"":""https://hackstack.io/ivory/garden/345""}"
346,346,370,created,2025-08-09 12:50:11,"{""short_code"":""7pkWvB"",""original_url"":""https://relay.cloud/silver/pioneer/346""}"
347,347,92,created,2025-07-09 14:18:39,"{""short_code"":""kqaKdn"",""original_url"":""https://example.com/gold/island/347""}"
348,348,266,created,2025-11-23 12:29:37,"{""short_code"":""HsUSMj"",""original_url"":""https://example.com/clear/harvest/348""}"
349,349,146,created,2025-08-21 01:52:31,"{""short_code"":""e4nVO9"",""original_url"":""https://hackstack.io/mellow/signal/349""}"
350,350,251,created,2025-07-18 02:21:43,"{""short_code"":""5z3IOt"",""original_url"":""https://seeded.app/amber/kernel/350""}"
351,351,366,created,2025-05-03 15:46:57,"{""short_code"":""kyTgoi"",""original_url"":""https://acme.dev/lively/pioneer/351""}"
352,352,171,created,2025-06-28 13:41:08,"{""short_code"":""ukycvE"",""original_url"":""https://opswise.net/amber/meadow/352""}"
353,353,259,created,2025-03-28 22:34:47,"{""short_code"":""OMWHaI"",""original_url"":""https://acme.dev/opal/field/353""}"
354,354,249,created,2025-02-18 15:56:09,"{""short_code"":""i5MZne"",""original_url"":""https://acme.dev/harbor/anchor/354""}"
355,355,335,created,2025-08-20 21:23:02,"{""short_code"":""klA4us"",""original_url"":""https://acme.dev/ember/window/355""}"
356,356,101,created,2025-08-29 17:14:14,"{""short_code"":""tLOFna"",""original_url"":""https://relay.cloud/harbor/kernel/356""}"
357,357,131,created,2025-06-06 03:47:18,"{""short_code"":""ZPIvyV"",""original_url"":""https://acme.dev/opal/kernel/357""}"
